"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"DEU","GBR",1.4167884,-4.6451185,160.815256820739,0.204484751838461,85.3146678830753,1,"RICE"
"DEU","GRC",0.4800147,-0.4006376,38.4645361195968,0.204484751838461,85.3146678830753,1,"RICE"
"DEU","IND",0,-22.0287484,350.821917808868,0.68,327.946528573526,0,"RICE"
"DEU","NOR",1.1913884,1.1913884,18.9342849424208,0.22299244888,107.543528688685,1,"RICE"
"DEU","RUS",0.0040093,-0.0724315,65.3621191711644,0.10444444444,50.3708720336596,1,"RICE"
"DEU","R_ASP",0.0213761,-67.8591214,389.838588775914,0.691927423665555,374.808327988556,1,"RICE"
"DEU","R_CSA",0.0038507,-18.9970672,320.655512151597,0.189766666666667,99.8525311176436,1,"RICE"
"DEU","R_NEU",1.1898639,0.6748578,26.1390114903046,0.07834384938,52.8965159043551,1,"RICE"
"DEU","R_NMC",0.0630799,-19.41844555,97.424814534962,0.0620745299136,53.7788169717019,1,"RICE"
"DEU","R_OEU",72.7516329,-207.41750465,19.0401513106968,0.00074,3.21194688279365,1,"RICE"
"DEU","R_SSA",0.096367,0.096367,184.468827214653,0.149801282051538,76.2969435964059,1,"RICE"
"DEU","SWE",3.216924,3.216924,190.056238381891,0.204484751838461,85.3146678830753,1,"RICE"
"DEU","TUR",1.0247627,0.837835,47.9063039421327,0.3926,189.340892820539,1,"RICE"
"DEU","USA",0,-5.1105028,219.58181630098,0.04002594818,19.3034864095512,0,"RICE"
"DNK","DEU",0.4137077,-4.8544447,97.3419704312195,0.204484751838461,85.3146678830753,1,"RICE"
"DNK","FIN",0.0681321,0.0681321,214.560133671756,0.204484751838461,85.3146678830753,1,"RICE"
"DNK","GBR",0.1244296,-1.1066095,193.976134804716,0.204484751838461,85.3146678830753,1,"RICE"
"DNK","IND",0,-1.4003172,350.821917808868,0.68,327.946528573526,0,"RICE"
"DNK","NOR",0.1641522,0.1641522,103.318366393165,0.22299244888,107.543528688685,1,"RICE"
"DNK","R_ASP",0,-8.3103375,350.821917808868,0.691927423665555,374.808327988556,0,"RICE"
"DNK","R_NEU",0.0627685,0.0627685,31.0920362985681,0.07834384938,52.8965159043551,1,"RICE"
"DNK","R_NMC",0.0361433,-3.3913142,101.957715967559,0.0620745299136,53.7788169717019,1,"RICE"
"DNK","R_OEU",0.9287268,-26.9369456,24.8285566640246,0.00074,3.21194688279365,1,"RICE"
"DNK","R_SSA",0.8468506,0.8468506,196.66199883539,0.149801282051538,76.2969435964059,1,"RICE"
"DNK","SWE",3.4176066,2.5699469,76.186825221628,0.204484751838461,85.3146678830753,1,"RICE"
"DNK","TUR",0.0297913,-0.0373064,55.421319530707,0.3926,189.340892820539,1,"RICE"
"DNK","USA",0,-0.381362,219.58181630098,0.04002594818,19.3034864095512,0,"RICE"
"ETH","DEU",0,-3.8961039,184.055335140733,0.213556380166398,112.123176852579,0,"RICE"
"ETH","IND",0,-101.3066756,340.564107323453,0.14,67.5184029416083,0,"RICE"
"ETH","R_ASP",0,-7.8933589,340.564107323453,0.814114075223333,470.508529059866,0,"RICE"
"ETH","R_NMC",0,-4.6294217,137.684643934983,0.0637286153856,56.8792605145035,0,"RICE"
"ETH","USA",0,-2.1924826,401.899761866145,0.213556380166398,112.123176852579,0,"RICE"
"FIN","CHN",0,-0.0028377,350.821917808868,0.46666666666,225.061343135479,0,"RICE"
"FIN","DEU",0,-1.1012921,63.7968286169791,0.204484751838461,85.3146678830753,0,"RICE"
"FIN","DNK",0,-0.0681321,63.7968286169791,0.204484751838461,85.3146678830753,0,"RICE"
"FIN","GBR",0,-0.6014059,63.7968286169791,0.204484751838461,85.3146678830753,0,"RICE"
"FIN","GRC",0,-0.1031864,63.7968286169791,0.204484751838461,85.3146678830753,0,"RICE"
"FIN","IND",0,-0.4963967,350.821917808868,0.68,327.946528573526,0,"RICE"
"FIN","NOR",0,-0.0381104,63.7968286169791,0.22299244888,107.543528688685,0,"RICE"
"FIN","RUS",0.0505664,-0.2816724,34.5902738794619,0.10444444444,50.3708720336596,1,"RICE"
"FIN","R_ASP",0,-2.70393555,350.821917808868,0.691927423665555,374.808327988556,0,"RICE"
"FIN","R_NEU",0.0010806,0.0010806,42.6818633070719,0.07834384938,52.8965159043551,1,"RICE"
"FIN","R_NMC",0,-0.4506435,92.1427994459206,0.0620745299136,53.7788169717019,0,"RICE"
"FIN","R_OEU",0.1042685,-34.4070145,38.4043678899781,0.00074,3.21194688279365,1,"RICE"
"FIN","SWE",0.0439425,-0.5578294,115.496840038944,0.204484751838461,85.3146678830753,1,"RICE"
"FIN","USA",0,-0.2338433,219.58181630098,0.04002594818,19.3034864095512,0,"RICE"
"GBR","ARG",0,-0.7778747,322.633886466213,0.09533333334,45.9768172444056,0,"RICE"
"GBR","AUS",0.1558642,-0.3805537,634.753064477045,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","BRA",0,-0.3218657,322.633886466213,0.09533333334,45.9768172444056,0,"RICE"
"GBR","CAN",0.1350462,-0.4118766,170.76996707398,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","CHN",0,-0.1839903,350.821917808868,0.46666666666,225.061343135479,0,"RICE"
"GBR","DEU",6.0619069,4.6451185,158.494503576355,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","DNK",1.2310391,1.1066095,189.581030360524,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","FIN",0.6014059,0.6014059,39.4706052677489,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","GRC",0.1703475,-4.2928388,57.8431242958357,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","IND",0,-222.7060527,350.821917808868,0.68,327.946528573526,0,"RICE"
"GBR","NOR",0.0717659,0.0717659,21.5819454330281,0.22299244888,107.543528688685,1,"RICE"
"GBR","R_ASP",0.0261169,-96.8443983,409.314647060382,0.691927423665555,374.808327988556,1,"RICE"
"GBR","R_CSA",0,-68.796608,322.633886466213,0.189766666666667,99.8525311176436,0,"RICE"
"GBR","R_NEU",0.7648138,0.7648138,38.2764994967731,0.07834384938,52.8965159043551,1,"RICE"
"GBR","R_NMC",0.7989655,-121.2175244,116.593564775285,0.0620745299136,53.7788169717019,1,"RICE"
"GBR","R_OEU",26.38451755,-173.45933965,30.0084491854808,0.00074,3.21194688279365,1,"RICE"
"GBR","R_SSA",2.419235,2.3099111,186.596115916911,0.149801282051538,76.2969435964059,1,"RICE"
"GBR","SWE",1.1477469,1.0961028,24.9489994077619,0.204484751838461,85.3146678830753,1,"RICE"
"GBR","TUR",0,-0.1114352,50.5214738386901,0.3926,189.340892820539,0,"RICE"
"GBR","USA",0.3555549,-29.3323416,207.421488056241,0.04002594818,19.3034864095512,1,"RICE"
"GRC","BRA",0,-0.0299979,322.633886466213,0.09533333334,27.284400001908,0,"RICE"
"GRC","DEU",0.8806523,0.4006376,38.2318223826736,0.204484751838461,85.3146678830753,1,"RICE"
"GRC","FIN",0.1031864,0.1031864,59.9924792488311,0.204484751838461,85.3146678830753,1,"RICE"
"GRC","GBR",4.4631863,4.2928388,55.984609084578,0.204484751838461,85.3146678830753,1,"RICE"
"GRC","IND",0,-1.9776025,350.821917808868,0.68,194.616,0,"RICE"
"GRC","R_ASP",0,-12.2523025,350.821917808868,0.691927423665555,222.425582234717,0,"RICE"
"GRC","R_CSA",0,-0.7005732,322.633886466213,0.189766666666667,59.2563070587113,0,"RICE"
"GRC","R_NEU",6.4898133,6.4898133,28.5139042325666,0.07834384938,31.3908135695784,1,"RICE"
"GRC","R_NMC",4.9260274,2.780257,58.6332172186548,0.0620745299136,31.9144047332649,1,"RICE"
"GRC","R_OEU",38.7433441,29.27589695,30.5858533844314,0.00074,1.906092,1,"RICE"
"GRC","SWE",0.5184442,0.5184442,53.484261343488,0.204484751838461,85.3146678830753,1,"RICE"
"GRC","TUR",37.5492036,37.4393174,147.828146080565,0.3926,112.36212,1,"RICE"
"GRC","USA",0.0720111,-0.1623367,309.007259261216,0.04002594818,11.455426369116,1,"RICE"
"IDN","CAN",0.0123654,0.0123654,570.577690316182,0.01222585666,4.349959799628,1,"RICE"
"IDN","IND",0,-13.7142641,133.146008124487,0.65,231.27,0,"RICE"
"IDN","RUS",0,-0.1528791,271.344387812745,0.07833333334,27.871000002372,0,"RICE"
"IDN","RWA",0.0777612,0.0777612,283.537694831191,0.41,145.878,1,"RICE"
"IDN","R_ASP",0.3707256,-414.7323272,124.40256202613,0.639613552872222,292.087502715347,1,"RICE"
"IDN","R_NMC",0,-180.8805674,234.863036459889,0.0705446153848,36.8463971156355,0,"RICE"
"IDN","R_OEU",0.2459798,0.2412425,362.380085191804,0.250053412791111,60.496061084688,1,"RICE"
"IDN","R_SSA",1.321697,1.321697,348.318297635331,0.150544607366154,52.9942702548544,1,"RICE"
"IDN","USA",0.1476552,-0.7664924,584.132803942265,0.01881173858,6.693216586764,1,"RICE"
"IND","ARG",0.1115392,0.1115392,592.452482531589,0.09533333334,45.9768172444056,1,"RICE"
"IND","AUS",100.2859181,100.2859181,296.372081797679,0.247450837965234,86.7283237783019,1,"RICE"
"IND","BRA",0.0694313,0.0658578,513.875863758258,0.09533333334,45.9768172444056,1,"RICE"
"IND","CAN",29.5681979,28.6389322,402.261484661915,0.0125000506,6.02845323715209,1,"RICE"
"IND","CHN",1.79441715,1.79441715,109.74965142745,0.46666666666,225.061343135479,1,"RICE"
"IND","DEU",22.0287484,22.0287484,187.703719338194,0.26931224258,129.882375083033,1,"RICE"
"IND","DNK",1.4003172,1.4003172,190.765521929093,0.26931224258,129.882375083033,1,"RICE"
"IND","ETH",101.3066756,101.3066756,110.03768924385,0.06,28.9364584035464,1,"RICE"
"IND","FIN",0.4963967,0.4963967,170.808858831741,0.26931224258,129.882375083033,1,"RICE"
"IND","GBR",222.7060527,222.7060527,210.493187413486,0.26931224258,129.882375083033,1,"RICE"
"IND","GRC",1.9776025,1.9776025,150.530697995848,0.26931224258,129.882375083033,1,"RICE"
"IND","IDN",13.7142641,13.7142641,119.628763954338,0.0579463422,27.9460320117994,1,"RICE"
"IND","MEX",2.4216478,2.4216478,546.917876671813,0.158,76.1993404626723,1,"RICE"
"IND","NOR",2.5719892,2.5719892,196.081853776071,0.20046503002,96.6791333756569,1,"RICE"
"IND","NPL",692.1850689,692.1850689,20.0421988005478,0.09,43.4046876053196,1,"RICE"
"IND","RUS",199.8941983,199.8923282,118.172923166586,0.07833333334,37.7781540300674,1,"RICE"
"IND","RWA",0.4880881,0.4880881,166.759119008909,0.41,197.732465757567,1,"RICE"
"IND","R_ASP",358.94527985,357.15509385,167.39476745979,0.677446997795556,419.373541111502,1,"RICE"
"IND","R_CSA",83.0352134,83.0352134,535.180145779336,0.199252380952381,98.4366515053919,1,"RICE"
"IND","R_NEU",13.9177319,13.9177319,172.112171263283,0.0903898219828571,43.5926887318486,1,"RICE"
"IND","R_NMC",7716.1250005,7712.6029185,84.6575524345885,0.0688646153848,49.9941209965526,1,"RICE"
"IND","R_OEU",259.7945635,258.7843149,170.67911494962,0.25879489577,84.2321598105474,1,"RICE"
"IND","R_SSA",6497.43087015,6496.38216865,210.426235131585,0.150544774573077,71.8319974133055,1,"RICE"
"IND","SWE",7.2491364,7.2491364,180.464256548922,0.26931224258,129.882375083033,1,"RICE"
"IND","TUR",109.0005313,107.4461283,121.500147348628,0.3934,189.726712265919,1,"RICE"
"IND","USA",379.8713542,379.2556694,436.936213008849,0.01919078794,9.25522394928484,1,"RICE"
"MEX","ARG",0,-33.8436343,102.695584332508,0.06786666666,15.751853331786,0,"RICE"
"MEX","BRA",0,-77.1432476,102.695584332508,0.07626666666,17.701493331786,0,"RICE"
"MEX","CAN",0.0251444,0.0251444,89.0474995820768,0.269288505822901,77.5145370573465,1,"RICE"
"MEX","IND",0,-2.4216478,551.578138281287,0.68,157.828,0,"RICE"
"MEX","R_ASP",0,-7.040406,551.578138281287,0.597828354898889,166.197686739772,0,"RICE"
"MEX","R_CSA",1.7008194,-112.1454045,101.622604927034,0.156404761904762,41.625684375,1,"RICE"
"MEX","R_NMC",0.0038032,0.0038032,468.204946190961,0.074211282052,25.365851923434,1,"RICE"
"MEX","R_OEU",15.452591,15.178166,319.735270256918,0.339716904112222,50.481096529413,1,"RICE"
"MEX","USA",1.678091,-423.5699329,56.1458661030742,0.269288505822901,77.5145370573465,1,"RICE"
"NOR","BRA",0,-0.0272855,322.633886466213,0.09533333334,45.9768172444056,0,"RICE"
"NOR","DEU",0,-1.1913884,63.7968286169791,0.2635614846,127.108932265081,0,"RICE"
"NOR","DNK",0,-0.1641522,63.7968286169791,0.2635614846,127.108932265081,0,"RICE"
"NOR","FIN",0.0381104,0.0381104,185.916310269865,0.2635614846,127.108932265081,1,"RICE"
"NOR","GBR",0,-0.0717659,63.7968286169791,0.2635614846,127.108932265081,0,"RICE"
"NOR","IND",0,-2.5719892,350.821917808868,0.68,327.946528573526,0,"RICE"
"NOR","R_ASP",0.2127045,-20.9880747,361.253377616302,0.706632423665556,382.786652129009,1,"RICE"
"NOR","R_CSA",0,-1.5701716,322.633886466213,0.199157142857143,98.3830654713113,0,"RICE"
"NOR","R_NEU",0,-0.0426336,50.5214738386901,0.0900132063342857,43.4110566810317,0,"RICE"
"NOR","R_NMC",0.0184478,-1.7880324,113.904782744189,0.0773001709408,54.2643611375975,1,"RICE"
"NOR","R_OEU",0.2444776,-10.5259599,35.8971246145398,0.2489191799,63.5544661325405,1,"RICE"
"NOR","SWE",0.0613657,-0.0266309,91.1656045112859,0.2635614846,127.108932265081,1,"RICE"
"NOR","TUR",0,-0.0896287,50.5214738386901,0.3926,189.340892820539,0,"RICE"
"NOR","USA",0,-1.7308943,219.58181630098,0.04002594818,19.3034864095512,0,"RICE"
"NPL","IND",0,-692.1850689,133.146008124487,0.247450837965234,86.7283237783019,0,"RICE"
"NPL","USA",0,-3.3886179,455.716872080097,0.247450837965234,86.7283237783019,0,"RICE"
"RUS","AUS",0,-0.0644776,283.519139266581,0.254399717832157,119.141957480125,0,"RICE"
"RUS","CAN",0.0413668,0.0413668,249.077542356439,0.03153006364,8.13475641912,1,"RICE"
"RUS","CHN",0.1615985,-9.2897119,157.965032593325,0.46666666666,120.39999999828,1,"RICE"
"RUS","DEU",0.0764408,0.0724315,63.4634324985856,0.35499436906,91.58854721748,1,"RICE"
"RUS","FIN",0.3322388,0.2816724,33.9451801265749,0.35499436906,91.58854721748,1,"RICE"
"RUS","IDN",0.1528791,0.1528791,281.16060113494,0.07421244538,19.14681090804,1,"RICE"
"RUS","IND",0.0018701,-199.8923282,132.680571074941,0.68,175.44,1,"RICE"
"RUS","R_ASP",15.0505219,-113.4421246,272.599262755555,0.766409761453333,222.12793326183,1,"RICE"
"RUS","R_NEU",10.1269363,9.7284366,59.2067959619664,0.0899036026571429,27.0609843998,1,"RICE"
"RUS","R_NMC",44.8855313,22.4929543,74.9502084520714,0.048451282052,30.47707692354,1,"RICE"
"RUS","R_OEU",26.7597444,25.8644627,60.3838058233623,0.339716904112222,56.11427360874,1,"RICE"
"RUS","TUR",50.9666881,50.6206818,52.9813681203312,0.3934,101.4972,1,"RICE"
"RUS","USA",0.09785965,-1.23991795,291.331750882859,0.04223334944,10.89620415552,1,"RICE"
"RWA","CHN",0,-1.5935125,340.564107323453,0.213556380166398,112.123176852579,0,"RICE"
"RWA","IDN",0,-0.0777612,340.564107323453,0.06461300886,56.109936894024,0,"RICE"
"RWA","IND",0,-0.4880881,340.564107323453,0.14,121.576,0,"RICE"
"RWA","R_ASP",0,-2.9962688,340.564107323453,0.712359687982222,741.177916985848,0,"RICE"
"RWA","R_CSA",0,-0.1616776,341.93806784312,0.196395238095238,184.609920783973,0,"RICE"
"RWA","R_NMC",0.0317164,-148.7151574,130.483469959128,0.0635846153856,110.693166668448,1,"RICE"
"RWA","R_SSA",84.5307986,79.9858695,70.2513080492458,0.0727242617523077,87.7805471548304,1,"RICE"
"RWA","USA",0,-0.187086,401.899761866145,0.213556380166398,112.123176852579,0,"RICE"
"R_ASP","ARG",0.1081627,-0.0339592,584.194111775239,0.09533333334,72.0700513871537,1,"RICE"
"R_ASP","AUS",144.16651155,122.3673448,171.931779831846,0.247450837965234,86.7283237783019,1,"RICE"
"R_ASP","BRA",4.4278318,4.3304109,569.486117979571,0.09533333334,72.0700513871537,1,"RICE"
"R_ASP","CAN",170.1461963,169.7223568,401.450537987236,0.00927295608166667,7.966928779589,1,"RICE"
"R_ASP","CHN",1929.4996805,1179.424347,118.421992407479,0.406638888888333,381.582278880225,1,"RICE"
"R_ASP","COL",0.2715746,0.2715746,571.305633692246,0.519291666666667,389.883698447894,1,"RICE"
"R_ASP","DEU",67.8804975,67.8591214,359.638898404279,0.159801490635833,148.527100531836,1,"RICE"
"R_ASP","DNK",8.3103375,8.3103375,354.893674744273,0.159801490635833,148.527100531836,1,"RICE"
"R_ASP","ETH",7.8933589,7.8933589,319.523290003367,0.06,45.3587735971346,1,"RICE"
"R_ASP","FIN",2.70393555,2.70393555,324.159018106799,0.159801490635833,148.527100531836,1,"RICE"
"R_ASP","GBR",96.8705152,96.8443983,377.020172687451,0.159801490635833,148.527100531836,1,"RICE"
"R_ASP","GRC",12.2523025,12.2523025,352.070163078984,0.159801490635833,148.527100531836,1,"RICE"
"R_ASP","IDN",415.1030528,414.7323272,115.968030390696,0.0605079994,36.6032082651468,1,"RICE"
"R_ASP","IND",1.790186,-357.15509385,176.507519916227,0.5173875,432.619642727273,1,"RICE"
"R_ASP","MEX",7.040406,7.040406,447.154198006443,0.158,119.444770472454,1,"RICE"
"R_ASP","NOR",21.2007792,20.9880747,345.005614526993,0.180222950481667,144.556125878599,1,"RICE"
"R_ASP","RUS",128.4926465,113.4421246,266.815717821388,0.0594351851883333,59.1906222243513,1,"RICE"
"R_ASP","RWA",2.9962688,2.9962688,362.587609633371,0.41,309.95161958042,1,"RICE"
"R_ASP","R_CSA",15.1605502,15.1435206,529.333831937147,0.198611904761905,164.924105258635,1,"RICE"
"R_ASP","R_NEU",43.1643281,43.1643281,348.859192323783,0.0842687351597619,68.6498733122958,1,"RICE"
"R_ASP","R_NMC",843.1129537,608.49564615,272.479645852682,0.0703116524223333,86.1207108826916,1,"RICE"
"R_ASP","R_OEU",927.41948675,925.3908492,345.660751970427,0.155368074489398,109.785656808147,1,"RICE"
"R_ASP","R_SSA",6177.6399261,6177.6380022,385.981454372608,0.150738239351122,117.938802017718,1,"RICE"
