"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"COL","AUS",0.0260966,-0.0028234,558.961647662556,0.0117647058823529,6.04485271458352,1,"WHEAT"
"COL","BRA",0.1870047,-0.6492299,115.696438222761,0.194828084524874,43.9769389504382,1,"WHEAT"
"COL","CAN",0.104154,-1290.6902002,136.70638550104,0.108888888888235,55.9484701246428,1,"WHEAT"
"COL","CHN",0,-0.047721,551.578138281287,0.24,123.314995377504,0,"WHEAT"
"COL","DEU",0,-0.7033991,315.905127977025,0.0808043087294118,41.5182623227075,0,"WHEAT"
"COL","DNK",0,-0.125531,315.905127977025,0.0808043087294118,41.5182623227075,0,"WHEAT"
"COL","GBR",0.0344048,-0.0338539,272.611757306632,0.0808043087294118,41.5182623227075,1,"WHEAT"
"COL","GRC",0,-0.0117763,315.905127977025,0.0808043087294118,41.5182623227075,0,"WHEAT"
"COL","IDN",0,-0.024354,551.578138281287,0.115098039217647,59.1388090586829,0,"WHEAT"
"COL","MEX",0.5171457,-1.5226654,84.9324884371709,0.194828084524874,43.9769389504382,1,"WHEAT"
"COL","R_ASP",0.1953519,-5.72634045,573.190814054324,0.182659764993464,101.334188290488,1,"WHEAT"
"COL","R_CSA",12.89800145,-3.40824285,48.7843169652293,0.0654692988305322,47.0945199821571,1,"WHEAT"
"COL","R_NMC",0.151011,0.151011,432.000019809769,0.156369276900235,100.297189847587,1,"WHEAT"
"COL","R_OEU",0.6815433,-5.8662657,309.926990789637,0.0830254201179739,51.7893750957121,1,"WHEAT"
"COL","R_SSA",1.2972132,1.2972132,323.254706571188,0.18354469456991,94.1865282225411,1,"WHEAT"
"COL","TUR",0,-0.5110712,362.317307407593,0.220277114970588,113.1811308932,0,"WHEAT"
"COL","USA",5.1888242,-543.3305209,110.132517760031,0.0124293672411765,6.38636401621239,1,"WHEAT"
"DEU","ARG",0.401333,0.3853511,402.226208944592,0.150784313723529,29.6441960780459,1,"WHEAT"
"DEU","AUS",1.8228883,1.8228883,588.139502963471,0.0288235294117647,5.66670588235294,1,"WHEAT"
"DEU","BRA",3.0483684,2.9097597,300.733521634259,0.138431372547059,27.2156078427518,1,"WHEAT"
"DEU","CAN",1.171579,-108.9827685,192.399923860786,0.108888888888235,21.4075555554271,1,"WHEAT"
"DEU","CHN",1.4747325,1.1865305,248.59322963035,0.24,47.184,1,"WHEAT"
"DEU","COL",0.7033991,0.7033991,294.633081071424,0.0176470588235294,3.46941176470588,1,"WHEAT"
"DEU","DNK",26.8861787,-39.1650334,93.3623507918622,0.163111356623935,32.1318241036091,1,"WHEAT"
"DEU","ETH",0.0378759,0.0364386,155.600464473967,0.240196078429412,47.2225490192223,1,"WHEAT"
"DEU","FIN",3.6004655,-0.7024473,28.1382486776575,0.163111356623935,32.1318241036091,1,"WHEAT"
"DEU","GBR",293.6672043,285.923197,152.462046168634,0.163111356623935,32.1318241036091,1,"WHEAT"
"DEU","GRC",15.5963732,-1.2724534,37.1486305411402,0.163111356623935,32.1318241036091,1,"WHEAT"
"DEU","IDN",0.6112671,0.4992181,374.029260416393,0.115098039217647,22.6282745101894,1,"WHEAT"
"DEU","IND",0.0747322,-0.1071055,198.686197754407,0.311764705882353,61.2929411764706,1,"WHEAT"
"DEU","MEX",1.8086009,1.8008,305.549794099034,0.117610137252941,23.1221529839282,1,"WHEAT"
"DEU","NOR",80.939734,80.7922297,18.1521396679863,0.320933052394118,63.0954381006835,1,"WHEAT"
"DEU","NPL",0,-0.284512,350.821917808868,0.188235294117647,37.0070588235294,0,"WHEAT"
"DEU","RUS",7.0374572,6.0135709,60.6572409755718,0.106843348717647,21.0054023578894,1,"WHEAT"
"DEU","R_ASP",9.0925514,6.1868065,366.941855996757,0.173451780884641,36.7369108724545,1,"WHEAT"
"DEU","R_CSA",110.4612841,110.4576927,289.375664688624,0.0984499577602241,19.3552616956601,1,"WHEAT"
"DEU","R_NEU",111.9923264,106.9348405,24.9776887716305,0.102071918756303,20.0673392274891,1,"WHEAT"
"DEU","R_NMC",3004.82787705,3004.11710835,87.4762791224059,0.118354426905176,29.5362299650304,1,"WHEAT"
"DEU","R_OEU",2249.2431914,-65.3786730000002,18.397908672302,0.000792483660130717,1.40222058823529,1,"WHEAT"
"DEU","R_SSA",1431.06266145,1431.05164995,167.573632343459,0.178020752859729,34.2738172749565,1,"WHEAT"
"DEU","SWE",10.4419614,-28.1411773,187.831625351313,0.163111356623935,32.1318241036091,1,"WHEAT"
"DEU","TUR",392.1747637,377.6300196,45.1402647807123,0.158353193276471,31.1322377981541,1,"WHEAT"
"DEU","USA",20.1347813,3.5778407,225.724838617596,0.0434181057411765,8.53599958871529,1,"WHEAT"
"DNK","ARG",0.0172204,0.0172204,431.325374865053,0.150784313723529,28.5736274506088,1,"WHEAT"
"DNK","AUS",2.2962378,2.2962378,577.073747317904,0.0288235294117647,5.46205882352941,1,"WHEAT"
"DNK","BRA",0.2525869,0.2525869,324.136179314594,0.138431372547059,26.2327450976676,1,"WHEAT"
"DNK","CAN",0.4565109,0.4299604,186.477265586202,0.108888888888235,20.6344444443206,1,"WHEAT"
"DNK","CHN",4.2867392,4.2338434,232.20555640352,0.24,45.48,1,"WHEAT"
"DNK","COL",0.125531,0.125531,303.952144253546,0.0176470588235294,3.34411764705882,1,"WHEAT"
"DNK","DEU",66.0512121,39.1650334,92.5269531258356,0.163111356623935,32.1318241036091,1,"WHEAT"
"DNK","FIN",0.9664669,-2.2974108,208.944372595289,0.163111356623935,32.1318241036091,1,"WHEAT"
"DNK","GBR",10.1644625,6.311848,185.620823101825,0.163111356623935,32.1318241036091,1,"WHEAT"
"DNK","GRC",0.7859905,0.4893567,47.3282762942124,0.163111356623935,32.1318241036091,1,"WHEAT"
"DNK","IDN",0.2114151,0.04248,372.522728149441,0.115098039217647,21.8110784317441,1,"WHEAT"
"DNK","IND",0.1990903,0.17421,194.523308848242,0.311764705882353,59.0794117647059,1,"WHEAT"
"DNK","MEX",0.6414269,0.6414269,302.156250130141,0.117610137252941,22.2871210094324,1,"WHEAT"
"DNK","NOR",4.8895215,4.5810318,99.8705253098099,0.320933052394118,60.8168134286853,1,"WHEAT"
"DNK","RUS",1.1689732,-2.1202597,53.7989223940347,0.106843348717647,20.2468145819941,1,"WHEAT"
"DNK","RWA",0.0042221,0.0042221,207.765184140309,0.201470588235294,38.1786764705882,1,"WHEAT"
"DNK","R_ASP",16.96704185,16.48398215,352.369578972579,0.173451780884641,35.4101963902855,1,"WHEAT"
"DNK","R_CSA",1.3329649,1.3329649,307.302846160362,0.0984499577602241,18.6562669955625,1,"WHEAT"
"DNK","R_NEU",10.8320764,10.4517372,29.5310892677459,0.102071918756303,19.3426286043193,1,"WHEAT"
"DNK","R_NMC",96.20956755,96.09755695,94.2254441687267,0.118354426905176,28.4695604189891,1,"WHEAT"
"DNK","R_OEU",236.805274,193.5687246,23.490185150495,0.000792483660130717,1.35158088235294,1,"WHEAT"
"DNK","R_SSA",15.8046607,15.8046607,190.9900160265,0.178020752859729,33.0360547996147,1,"WHEAT"
"DNK","SWE",6.1441941,-71.7876843,75.7412464528556,0.163111356623935,32.1318241036091,1,"WHEAT"
"DNK","TUR",0.0616409,-0.5272238,55.0198074983672,0.158353193276471,30.0079301258912,1,"WHEAT"
"DNK","USA",8.3514544,8.3194843,220.758785595028,0.0434181057411765,8.22773103795294,1,"WHEAT"
"ETH","ARG",0,-277.96216,341.93806784312,0.150784313723529,43.2977245415452,0,"WHEAT"
"ETH","CAN",0,-6.200012,401.899761866145,0.108888888888235,31.2674508394969,0,"WHEAT"
"ETH","CHN",0,-0.0103687,340.564107323453,0.150886953004177,58.9086572112998,0,"WHEAT"
"ETH","DEU",0.0014373,-0.0364386,160.775194778,0.150886953004177,58.9086572112998,1,"WHEAT"
"ETH","GBR",0,-0.0234278,184.055335140733,0.150886953004177,58.9086572112998,0,"WHEAT"
"ETH","IND",0,-4.6241374,340.564107323453,0.0647058823529412,18.5802979179398,0,"WHEAT"
"ETH","NOR",0,-0.007704,184.055335140733,0.150886953004177,58.9086572112998,0,"WHEAT"
"ETH","RUS",0,-46.6647955,162.475237685621,0.0874901165588235,25.1227921083179,0,"WHEAT"
"ETH","R_ASP",0,-0.0200692,340.564107323453,0.128368767238889,41.6996418735604,0,"WHEAT"
"ETH","R_NEU",0,-0.70002,162.475237685621,0.111453621978151,32.0039140968976,0,"WHEAT"
"ETH","R_NMC",0.0959256,-14.3368132,84.2851831069995,0.151593440504471,54.617206368398,1,"WHEAT"
"ETH","R_OEU",0.0020248,-247.0791357,142.275538581221,0.00671023965130717,17.3416113897956,1,"WHEAT"
"ETH","R_SSA",0.5015072,-4.4166326,98.0371944294619,0.156140834837783,42.1787611322136,1,"WHEAT"
"ETH","SWE",0.0050997,0.0050997,176.388329380786,0.150886953004177,58.9086572112998,1,"WHEAT"
"ETH","TUR",0,-1.7083624,162.475237685621,0.190733248958824,54.7690636406327,0,"WHEAT"
"ETH","USA",0.1778825,-318.7454465,453.361748394807,0.0164814012941176,4.7326353495882,1,"WHEAT"
"FIN","AUS",0.0317557,-0.0312809,560.348831293726,0.0288235294117647,5.62923529411765,1,"WHEAT"
"FIN","CAN",0,-0.0075287,219.58181630098,0.108888888888235,21.2659999998724,0,"WHEAT"
"FIN","CHN",0.02038665,-0.06867855,207.091332150249,0.24,46.872,1,"WHEAT"
"FIN","DEU",4.3029128,0.7024473,28.0881428103293,0.163111356623935,32.1318241036091,1,"WHEAT"
"FIN","DNK",3.2638777,2.2974108,206.416880318982,0.163111356623935,32.1318241036091,1,"WHEAT"
"FIN","GBR",0.7176478,-1.6532328,39.4009188088299,0.163111356623935,32.1318241036091,1,"WHEAT"
"FIN","GRC",0,-0.089378,63.7968286169791,0.163111356623935,32.1318241036091,0,"WHEAT"
"FIN","IDN",0,-0.0059379,350.821917808868,0.115098039217647,22.4786470592065,0,"WHEAT"
"FIN","IND",0,-0.0398323,350.821917808868,0.311764705882353,60.8876470588235,0,"WHEAT"
"FIN","NOR",9.028701,9.028701,176.023939359162,0.320933052394118,62.6782251325712,1,"WHEAT"
"FIN","RUS",1.5842517,0.6089165,33.4190714802638,0.106843348717647,20.8665060045565,1,"WHEAT"
"FIN","R_ASP",0.2037197,0.0371127,332.65016351522,0.173451780884641,36.4939913193813,1,"WHEAT"
"FIN","R_NEU",0.0684107,-0.041744,40.9476308968996,0.102071918756303,19.9346457331059,1,"WHEAT"
"FIN","R_NMC",33.9499354,32.3879699,91.3509252665767,0.118354426905176,29.3409242735017,1,"WHEAT"
"FIN","R_OEU",47.55165405,3.08404574999999,36.1235560522195,0.000792483660130717,1.39294852941176,1,"WHEAT"
"FIN","R_SSA",0.0365391,0.0365391,226.922481470884,0.178020752859729,34.0471847090488,1,"WHEAT"
"FIN","SWE",6.2336372,-1.2824746,109.913625829263,0.163111356623935,32.1318241036091,1,"WHEAT"
"FIN","TUR",0.1497999,0.0977857,57.7407235818486,0.158353193276471,30.9263786468947,1,"WHEAT"
"FIN","USA",0.2400259,-0.0233847,238.780499644561,0.0434181057411765,8.47955605125177,1,"WHEAT"
"GBR","ARG",0.0532077,0.0449793,387.960491846215,0.150784313723529,32.04166666625,1,"WHEAT"
"GBR","AUS",6.2375398,1.5010966,611.76149247055,0.0288235294117647,6.125,1,"WHEAT"
"GBR","BRA",0.2589305,0.2589305,289.170826437791,0.138431372547059,29.41666666625,1,"WHEAT"
"GBR","CAN",2.4619136,-484.8926629,165.883652884672,0.108888888888235,23.13888888875,1,"WHEAT"
"GBR","CHN",10.9355486,10.5838117,263.21782642449,0.24,51,1,"WHEAT"
"GBR","COL",0.0682587,0.0338539,270.750453402018,0.0176470588235294,3.75,1,"WHEAT"
"GBR","DEU",7.7440073,-285.923197,158.10683355031,0.163111356623935,32.1318241036091,1,"WHEAT"
"GBR","DNK",3.8526145,-6.311848,187.430404401486,0.163111356623935,32.1318241036091,1,"WHEAT"
"GBR","ETH",0.0234278,0.0234278,180.063034581586,0.240196078429412,51.04166666625,1,"WHEAT"
"GBR","FIN",2.3708806,1.6532328,38.9328652118139,0.163111356623935,32.1318241036091,1,"WHEAT"
"GBR","GRC",0.8482352,-15.198428,56.9219719976663,0.163111356623935,32.1318241036091,1,"WHEAT"
"GBR","IDN",0.6712474,-0.5492174,405.383590788716,0.115098039217647,24.45833333375,1,"WHEAT"
"GBR","IND",0.4795432,-2.5976913,223.824223937816,0.311764705882353,66.25,1,"WHEAT"
"GBR","MEX",0.2716271,0.2650762,281.022295245506,0.117610137252941,24.99215416625,1,"WHEAT"
"GBR","NOR",30.7678696,30.7622563,20.3127534513077,0.320933052394118,68.19827363375,1,"WHEAT"
"GBR","NPL",0.1092687,-0.0653618,228.621881913252,0.188235294117647,40,1,"WHEAT"
"GBR","RUS",0.5622147,-16.2388668,80.7950301116652,0.106843348717647,22.7042116025,1,"WHEAT"
"GBR","RWA",0.0340204,0.0318652,206.855581056309,0.201470588235294,42.8125,1,"WHEAT"
"GBR","R_ASP",11.42838945,3.76296365,385.164854529871,0.173451780884641,39.7080038677344,1,"WHEAT"
"GBR","R_CSA",1.9990729,1.7835922,273.211583705866,0.0984499577602241,20.9206160240476,1,"WHEAT"
"GBR","R_NEU",3.89751095,-13.54500035,37.6582294349696,0.102071918756303,21.6902827357143,1,"WHEAT"
"GBR","R_NMC",115.66104105,114.32427825,110.934847344081,0.118354426905176,31.9249688075735,1,"WHEAT"
"GBR","R_OEU",392.84712395,-138.30622745,29.2088734959022,0.000792483660130717,1.515625,1,"WHEAT"
"GBR","R_SSA",22.28999665,21.1926547,182.498071701682,0.178020752859729,37.04570788875,1,"WHEAT"
"GBR","SWE",3.7252526,-1.6228975,24.6569887336644,0.163111356623935,32.1318241036091,1,"WHEAT"
"GBR","TUR",0.41433865,-2.12997965,70.2266118515777,0.158353193276471,33.65005357125,1,"WHEAT"
"GBR","USA",15.9464899,6.2753737,199.680732547953,0.0434181057411765,9.22634747,1,"WHEAT"
"GRC","AUS",0.32543695,0.32543695,547.280226405472,0.0288235294117647,7.26352941176471,1,"WHEAT"
"GRC","BRA",0.0873667,0.0731135,316.513816880708,0.138431372547059,34.8847058818588,1,"WHEAT"
"GRC","CAN",1.0563315,0.5908335,259.0195218955,0.108888888888235,27.4399999998353,1,"WHEAT"
"GRC","CHN",1.426827,1.3804186,244.487436654327,0.24,60.48,1,"WHEAT"
"GRC","COL",0.0117763,0.0117763,358.356497869971,0.0176470588235294,4.44705882352941,1,"WHEAT"
"GRC","DEU",16.8688266,1.2724534,37.1195066867348,0.163111356623935,32.1318241036091,1,"WHEAT"
"GRC","DNK",0.2966338,-0.4893567,47.7917192773759,0.163111356623935,32.1318241036091,1,"WHEAT"
"GRC","FIN",0.089378,0.089378,60.0787278796856,0.163111356623935,32.1318241036091,1,"WHEAT"
"GRC","GBR",16.0466632,15.198428,55.2727729291583,0.163111356623935,32.1318241036091,1,"WHEAT"
